<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/deepcogito/cogito-v2-preview-llama-70B'>deepcogito/cogito-v2-preview-llama-70B</a>,📝,1.91@@1.91,70553706496.0,128256.0,131072.0,✓,✗,62.29 ± 1.21 / 71.53 ± 1.35@@62.29,62.29 ± 1.17 / 62.29 ± 1.17@@62.29,18.70 ± 4.52 / 43.15 ± 4.14@@18.70,64.71 ± 1.42 / 40.73 ± 1.57@@64.71,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#medium (zero-shot, val)</a>",🤔,1.91@@1.91,?,?,400000.0,✓,✗,46.57 ± 1.38 / 53.70 ± 0.98@@46.57,47.98 ± 0.84 / 47.98 ± 0.84@@47.98,60.28 ± 1.44 / 79.95 ± 0.75@@60.28,57.08 ± 0.70 / 32.62 ± 0.85@@57.08,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/mistralai/Mistral-Small-3.1-24B-Base-2503'>mistralai/Mistral-Small-3.1-24B-Base-2503</a>,🧠,1.91@@1.91,24011361280.0,131072.0,8192.0,✓,✗,64.94 ± 1.06 / 76.29 ± 0.81@@64.94,65.54 ± 0.85 / 65.54 ± 0.85@@65.54,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,75.52 ± 1.78 / 55.36 ± 2.06@@75.52,16.5.0.dev0@@160500,16.4.0.dev0@@160400,16.5.0.dev0@@160500,16.4.0.dev0@@160400
<a href='https://hf.co/Unbabel/Tower-Plus-9B'>Unbabel/Tower-Plus-9B (val)</a>,📝,1.92@@1.92,9241705984.0,256000.0,8192.0,✗,✗,54.64 ± 3.67 / 66.36 ± 2.29@@54.64,43.59 ± 2.22 / 43.59 ± 2.22@@43.59,49.21 ± 3.28 / 73.38 ± 1.41@@49.21,68.34 ± 1.27 / 48.95 ± 1.42@@68.34,16.16.1.dev0@@161601,16.16.1.dev0@@161601,16.16.1.dev0@@161601,16.16.1.dev0@@161601
<a href='https://hf.co/Qwen/Qwen3-8B'>Qwen/Qwen3-8B#no-thinking</a>,📝,1.92@@1.92,8190735360.0,151936.0,40960.0,✓,✗,50.97 ± 1.19 / 65.35 ± 0.97@@50.97,56.11 ± 1.38 / 56.11 ± 1.38@@56.11,36.82 ± 2.27 / 65.03 ± 2.04@@36.82,65.91 ± 1.61 / 45.57 ± 1.78@@65.91,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/mii-llm/nesso-4B'>mii-llm/nesso-4B</a>,📝,1.94@@1.94,4022468096.0,151936.0,262144.0,✗,✗,53.22 ± 1.04 / 66.54 ± 1.35@@53.22,59.69 ± 0.73 / 59.69 ± 0.73@@59.69,22.82 ± 3.29 / 52.31 ± 4.35@@22.82,69.28 ± 1.27 / 47.91 ± 1.15@@69.28,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/Qwen/Qwen3-4B'>Qwen/Qwen3-4B#no-thinking</a>,📝,1.95@@1.95,4022468096.0,151936.0,40960.0,✓,✗,52.27 ± 1.09 / 66.94 ± 1.06@@52.27,54.95 ± 0.97 / 54.95 ± 0.97@@54.95,37.88 ± 0.73 / 68.46 ± 0.51@@37.88,64.74 ± 1.09 / 45.19 ± 1.07@@64.74,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/meta-llama/Llama-3.1-70B'>meta-llama/Llama-3.1-70B</a>,🧠,1.97@@1.97,70553706496.0,128256.0,131072.0,✓,✗,63.13 ± 1.59 / 69.54 ± 2.15@@63.13,66.78 ± 1.13 / 66.78 ± 1.13@@66.78,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,72.01 ± 1.54 / 50.16 ± 1.61@@72.01,16.5.0.dev0@@160500,16.4.0.dev0@@160400,16.5.0.dev0@@160500,16.4.0.dev0@@160400
<a href='https://hf.co/google/gemma-3-27b-pt'>google/gemma-3-27b-pt</a>,🧠,1.98@@1.98,27432406640.0,262144.0,8192.0,✓,✗,66.93 ± 1.32 / 76.23 ± 1.47@@66.93,61.98 ± 1.64 / 61.98 ± 1.64@@61.98,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,72.21 ± 2.06 / 50.22 ± 2.15@@72.21,16.5.0.dev0@@160500,16.4.0.dev0@@160400,16.5.0.dev0@@160500,16.4.0.dev0@@160400
<a href='https://hf.co/speakleash/Bielik-11B-v2.3-Instruct'>speakleash/Bielik-11B-v2.3-Instruct</a>,📝,1.99@@1.99,11168796672.0,32128.0,32768.0,✓,✓,54.67 ± 1.10 / 64.95 ± 1.19@@54.67,55.07 ± 1.50 / 55.07 ± 1.50@@55.07,27.98 ± 1.64 / 63.58 ± 0.79@@27.98,69.59 ± 1.37 / 47.11 ± 1.39@@69.59,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-haiku-4-5-20251001 (zero-shot, val)</a>",🤔,1.99@@1.99,?,?,200000.0,✓,✗,54.32 ± 2.34 / 64.82 ± 1.89@@54.32,50.37 ± 1.77 / 50.37 ± 1.77@@50.37,41.01 ± 2.02 / 69.89 ± 1.05@@41.01,58.71 ± 1.52 / 29.93 ± 1.59@@58.71,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16#no-thinking</a>,📝,2.00@@2.00,31577937344.0,131072.0,262144.0,✓,✗,52.13 ± 1.23 / 62.76 ± 2.50@@52.13,56.11 ± 1.24 / 56.11 ± 1.24@@56.11,24.63 ± 1.94 / 52.82 ± 1.81@@24.63,69.43 ± 1.34 / 49.89 ± 1.45@@69.43,16.10.0.dev0@@161000,16.10.0.dev0@@161000,16.10.0.dev0@@161000,16.10.0.dev0@@161000
<a href='https://hf.co/BSC-LT/ALIA-40b'>BSC-LT/ALIA-40b</a>,🧠,2.00@@2.00,40433885184.0,256000.0,32768.0,✓,✗,44.01 ± 6.16 / 55.51 ± 6.98@@44.01,54.03 ± 0.85 / 54.03 ± 0.85@@54.03,40.24 ± 5.25 / 65.08 ± 4.73@@40.24,66.24 ± 1.08 / 45.42 ± 1.68@@66.24,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#high (zero-shot, val)</a>",🤔,2.01@@2.01,?,?,400000.0,✓,✗,46.54 ± 1.26 / 54.44 ± 0.78@@46.54,48.32 ± 1.15 / 48.32 ± 1.15@@48.32,49.85 ± 2.24 / 74.45 ± 1.18@@49.85,56.63 ± 0.62 / 32.62 ± 0.72@@56.63,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/INSAIT-Institute/MamayLM-Gemma-3-12B-IT-v1.0'>INSAIT-Institute/MamayLM-Gemma-3-12B-IT-v1.0</a>,📝,2.01@@2.01,12187325040.0,262144.0,8192.0,✗,✗,62.23 ± 1.13 / 71.23 ± 1.35@@62.23,59.92 ± 0.87 / 59.92 ± 0.87@@59.92,54.55 ± 1.40 / 75.76 ± 1.26@@54.55,19.83 ± 0.83 / 0.00 ± 0.00@@19.83,16.10.0.dev0@@161000,16.10.0.dev0@@161000,16.10.0.dev0@@161000,16.10.0.dev0@@161000
"<a href='https://platform.openai.com/docs/models/gpt-5.4-mini'>openai/gpt-5.4-mini-2026-03-17#none (zero-shot, val)</a>",🤔,2.02@@2.02,?,?,400000.0,✓,✗,51.39 ± 1.53 / 56.49 ± 1.11@@51.39,48.05 ± 1.50 / 48.05 ± 1.50@@48.05,43.53 ± 1.58 / 70.88 ± 0.78@@43.53,62.48 ± 0.58 / 40.42 ± 0.76@@62.48,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B-SFT'>allenai/Llama-3.1-Tulu-3-8B-SFT</a>,📝,2.04@@2.04,8030326784.0,128264.0,131072.0,✓,✗,55.99 ± 0.83 / 64.99 ± 0.93@@55.99,51.33 ± 1.34 / 51.33 ± 1.34@@51.33,26.27 ± 1.95 / 61.17 ± 0.96@@26.27,67.49 ± 1.90 / 45.87 ± 2.25@@67.49,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/google/gemma-3-12b-pt'>google/gemma-3-12b-pt</a>,🧠,2.04@@2.04,12187325040.0,262144.0,8192.0,✓,✗,68.04 ± 1.66 / 77.09 ± 1.81@@68.04,56.61 ± 1.33 / 56.61 ± 1.33@@56.61,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,73.83 ± 2.60 / 57.09 ± 2.42@@73.83,16.5.0.dev0@@160500,16.4.0.dev0@@160400,16.5.0.dev0@@160500,16.4.0.dev0@@160400
<a href='https://hf.co/utter-project/EuroLLM-9B-Instruct'>utter-project/EuroLLM-9B-Instruct</a>,📝,2.05@@2.05,9152319488.0,128000.0,4096.0,✗,✗,54.45 ± 2.00 / 67.45 ± 2.13@@54.45,43.40 ± 1.13 / 43.40 ± 1.13@@43.40,39.68 ± 2.02 / 63.96 ± 2.98@@39.68,66.49 ± 1.66 / 49.02 ± 1.51@@66.49,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#low (zero-shot, val)</a>",🤔,2.05@@2.05,?,?,400000.0,✓,✗,47.81 ± 1.40 / 53.28 ± 0.99@@47.81,46.34 ± 0.80 / 46.34 ± 0.80@@46.34,53.85 ± 1.93 / 76.82 ± 0.97@@53.85,56.29 ± 0.47 / 32.26 ± 0.64@@56.29,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#high</a>,🤔,2.06@@2.06,21511953984.0,201088.0,131072.0,✓,✗,45.61 ± 1.01 / 54.32 ± 0.67@@45.61,60.29 ± 1.12 / 60.29 ± 1.12@@60.29,32.45 ± 1.87 / 64.92 ± 1.27@@32.45,56.79 ± 0.81 / 37.31 ± 0.87@@56.79,16.12.0.dev0@@161200,16.12.0.dev0@@161200,16.12.0.dev0@@161200,16.12.0.dev0@@161200
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512</a>,📝,2.07@@2.07,22637328384.0,128000.0,32768.0,✓,✗,54.79 ± 1.72 / 61.21 ± 2.55@@54.79,53.06 ± 1.38 / 53.06 ± 1.38@@53.06,52.55 ± 1.90 / 72.72 ± 1.72@@52.55,33.53 ± 3.87 / 15.56 ± 3.30@@33.53,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/google/gemma-3n-E2B-it'>google/gemma-3n-E2B-it</a>,📝,2.07@@2.07,5439438272.0,262400.0,8192.0,✓,✗,52.94 ± 1.76 / 64.67 ± 1.55@@52.94,50.39 ± 1.27 / 50.39 ± 1.27@@50.39,34.76 ± 1.91 / 65.63 ± 1.60@@34.76,60.85 ± 1.24 / 41.09 ± 1.12@@60.85,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/speakleash/Bielik-11B-v3.0-Instruct'>speakleash/Bielik-11B-v3.0-Instruct</a>,📝,2.07@@2.07,11168796672.0,32128.0,32768.0,✓,✗,58.80 ± 1.12 / 67.64 ± 1.06@@58.80,54.21 ± 0.89 / 54.21 ± 0.89@@54.21,52.67 ± 2.32 / 73.61 ± 1.93@@52.67,27.59 ± 1.88 / 0.08 ± 0.06@@27.59,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000
"<a href='https://platform.openai.com/docs/models/gpt-4.1'>gpt-4.1-2025-04-14 (zero-shot, val)</a>",📝,2.07@@2.07,?,?,1047576.0,✓,✗,54.61 ± 2.03 / 61.87 ± 1.60@@54.61,50.26 ± 1.33 / 50.26 ± 1.33@@50.26,40.21 ± 1.73 / 61.91 ± 1.31@@40.21,53.36 ± 1.46 / 27.45 ± 1.80@@53.36,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-SFT'>allenai/Olmo-3.1-32B-Instruct-SFT</a>,📝,2.07@@2.07,32233522176.0,100278.0,65536.0,✗,✗,53.90 ± 1.38 / 68.42 ± 1.10@@53.90,58.91 ± 1.68 / 58.91 ± 1.68@@58.91,15.26 ± 1.97 / 39.64 ± 1.76@@15.26,69.42 ± 0.98 / 48.70 ± 1.86@@69.42,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/lapa-llm/lapa-v0.1.2-instruct'>lapa-llm/lapa-v0.1.2-instruct</a>,📝,2.10@@2.10,12187325040.0,262144.0,8192.0,✗,✗,64.49 ± 1.34 / 73.10 ± 1.54@@64.49,56.28 ± 1.48 / 56.28 ± 1.48@@56.28,43.87 ± 1.83 / 70.92 ± 1.59@@43.87,24.58 ± 0.93 / 0.08 ± 0.06@@24.58,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/Qwen/Qwen3.5-4B-Base'>Qwen/Qwen3.5-4B-Base (val)</a>,🧠,2.10@@2.10,4659861248.0,248044.0,8192.0,✓,✗,47.84 ± 1.03 / 49.17 ± 0.48@@47.84,52.61 ± 1.73 / 52.61 ± 1.73@@52.61,26.31 ± 5.32 / 50.00 ± 3.99@@26.31,69.07 ± 1.07 / 46.83 ± 1.33@@69.07,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#no-thinking (zero-shot, val)</a>",📝,2.11@@2.11,?,256128.0,1048576.0,✓,✗,55.02 ± 2.36 / 65.24 ± 1.37@@55.02,47.53 ± 1.46 / 47.53 ± 1.46@@47.53,34.66 ± 2.22 / 58.51 ± 1.96@@34.66,59.33 ± 1.49 / 38.22 ± 1.46@@59.33,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-DPO'>allenai/Olmo-3.1-32B-Instruct-DPO</a>,📝,2.14@@2.14,32233522176.0,100278.0,65536.0,✗,✗,53.04 ± 2.56 / 66.08 ± 4.74@@53.04,53.22 ± 1.09 / 53.22 ± 1.09@@53.22,22.08 ± 2.41 / 50.13 ± 2.95@@22.08,66.64 ± 1.43 / 45.59 ± 1.84@@66.64,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/allenai/OLMo-2-0325-32B-Instruct'>allenai/OLMo-2-0325-32B-Instruct</a>,📝,2.15@@2.15,32234279936.0,100352.0,4096.0,✗,✗,49.79 ± 1.18 / 63.20 ± 1.05@@49.79,52.96 ± 1.31 / 52.96 ± 1.31@@52.96,29.06 ± 1.30 / 64.19 ± 0.92@@29.06,59.33 ± 1.35 / 35.63 ± 1.72@@59.33,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/intfloat/multilingual-e5-large'>intfloat/multilingual-e5-large</a>,🔍,2.16@@2.16,559890946.0,250002.0,512.0,✓,✗,61.12 ± 1.76 / 73.61 ± 1.08@@61.12,54.27 ± 2.79 / 54.27 ± 2.79@@54.27,41.61 ± 7.51 / 69.70 ± 3.62@@41.61,29.81 ± 1.57 / 21.39 ± 1.68@@29.81,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct'>allenai/Olmo-3.1-32B-Instruct</a>,📝,2.16@@2.16,32233522176.0,100278.0,65536.0,✗,✗,50.01 ± 2.48 / 62.03 ± 5.52@@50.01,53.48 ± 1.01 / 53.48 ± 1.01@@53.48,20.92 ± 1.93 / 51.39 ± 2.89@@20.92,66.58 ± 1.71 / 47.02 ± 2.05@@66.58,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct</a>,📝,2.16@@2.16,8030261248.0,128256.0,131072.0,✓,✗,52.33 ± 0.72 / 60.84 ± 0.76@@52.33,50.23 ± 1.07 / 50.23 ± 1.07@@50.23,23.85 ± 1.47 / 61.39 ± 1.04@@23.85,63.18 ± 1.02 / 38.58 ± 1.31@@63.18,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/ibm-granite/granite-4.0-micro'>ibm-granite/granite-4.0-micro</a>,📝,2.16@@2.16,3402836480.0,100352.0,131072.0,✓,✗,51.75 ± 1.39 / 65.44 ± 1.48@@51.75,53.34 ± 1.67 / 53.34 ± 1.67@@53.34,27.12 ± 2.18 / 57.10 ± 3.43@@27.12,56.78 ± 3.65 / 38.68 ± 4.24@@56.78,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/mistralai/Ministral-3-8B-Base-2512'>mistralai/Ministral-3-8B-Base-2512 (val)</a>,🧠,2.18@@2.18,8918026240.0,131072.0,8192.0,✓,✗,62.41 ± 1.46 / 73.91 ± 0.94@@62.41,50.61 ± 1.42 / 50.61 ± 1.42@@50.61,0.00 ± 0.00 / 32.87 ± 0.49@@0.00,73.65 ± 0.92 / 55.84 ± 0.91@@73.65,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/FacebookAI/xlm-roberta-large'>FacebookAI/xlm-roberta-large</a>,🔍,2.21@@2.21,561192082.0,250002.0,512.0,✓,✗,54.98 ± 1.68 / 68.72 ± 1.13@@54.98,63.89 ± 2.06 / 63.89 ± 2.06@@63.89,28.11 ± 18.84 / 57.90 ± 12.34@@28.11,28.91 ± 2.28 / 20.95 ± 2.03@@28.91,16.5.0.dev0@@160500,16.6.0.dev0@@160600,16.5.0.dev0@@160500,16.6.0.dev0@@160600
<a href='https://hf.co/meta-llama/Llama-3.1-8B'>meta-llama/Llama-3.1-8B</a>,🧠,2.22@@2.22,8030261248.0,128256.0,131072.0,✓,✗,58.02 ± 2.05 / 63.88 ± 3.15@@58.02,55.10 ± 1.22 / 55.10 ± 1.22@@55.10,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,70.32 ± 1.56 / 51.80 ± 1.92@@70.32,16.5.0.dev0@@160500,16.4.0.dev0@@160400,16.5.0.dev0@@160500,16.4.0.dev0@@160400
<a href='https://hf.co/utter-project/EuroLLM-22B-Preview'>utter-project/EuroLLM-22B-Preview</a>,🧠,2.22@@2.22,?,128000.0,4096.0,✓,✗,30.96 ± 5.93 / 39.55 ± 6.45@@30.96,49.86 ± 1.41 / 49.86 ± 1.41@@49.86,33.63 ± 4.55 / 58.63 ± 4.89@@33.63,69.75 ± 1.24 / 50.94 ± 1.68@@69.75,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/baidu/ERNIE-4.5-21B-A3B-PT'>baidu/ERNIE-4.5-21B-A3B-PT</a>,📝,2.23@@2.23,21948655808.0,103424.0,131072.0,✓,✗,47.79 ± 2.15 / 56.59 ± 2.58@@47.79,47.60 ± 1.38 / 47.60 ± 1.38@@47.60,24.25 ± 1.87 / 57.85 ± 2.14@@24.25,67.09 ± 1.24 / 47.65 ± 1.28@@67.09,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/swiss-ai/Apertus-70B-2509'>swiss-ai/Apertus-70B-2509</a>,🧠,2.23@@2.23,70599864480.0,131072.0,65536.0,✓,✗,65.40 ± 1.42 / 76.72 ± 0.98@@65.40,48.17 ± 0.92 / 48.17 ± 0.92@@48.17,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,72.14 ± 2.18 / 53.45 ± 2.33@@72.14,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/mistralai/Ministral-3-14B-Base-2512'>mistralai/Ministral-3-14B-Base-2512 (val)</a>,🧠,2.24@@2.24,13945031680.0,131072.0,8192.0,✓,✗,60.32 ± 2.09 / 73.09 ± 1.37@@60.32,53.02 ± 0.87 / 53.02 ± 0.87@@53.02,0.00 ± 0.00 / 32.87 ± 0.49@@0.00,69.89 ± 1.26 / 48.34 ± 1.67@@69.89,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/ibm-granite/granite-4.0-h-micro'>ibm-granite/granite-4.0-h-micro</a>,📝,2.25@@2.25,3191396096.0,100352.0,131072.0,✓,✗,49.95 ± 1.13 / 60.05 ± 1.63@@49.95,52.26 ± 1.43 / 52.26 ± 1.43@@52.26,19.45 ± 1.64 / 52.66 ± 3.84@@19.45,61.98 ± 1.48 / 42.11 ± 1.51@@61.98,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/LGAI-EXAONE/EXAONE-4.0-32B'>LGAI-EXAONE/EXAONE-4.0-32B (val)</a>,📝,2.27@@2.27,32003216384.0,102400.0,131072.0,✗,✗,47.58 ± 1.54 / 64.21 ± 1.16@@47.58,46.15 ± 1.50 / 46.15 ± 1.50@@46.15,21.43 ± 2.56 / 58.72 ± 1.70@@21.43,68.69 ± 0.96 / 46.67 ± 0.96@@68.69,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/Qwen/Qwen3.5-2B'>Qwen/Qwen3.5-2B (val)</a>,📝,2.28@@2.28,2274067232.0,248044.0,8192.0,✓,✗,47.85 ± 1.99 / 63.41 ± 1.38@@47.85,39.41 ± 2.01 / 39.41 ± 2.01@@39.41,33.75 ± 1.60 / 65.14 ± 1.02@@33.75,63.24 ± 0.85 / 39.91 ± 1.35@@63.24,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2</a>,🤔,2.32@@2.32,8888227328.0,131072.0,131072.0,✓,✗,41.59 ± 2.09 / 54.65 ± 1.99@@41.59,54.89 ± 1.17 / 54.89 ± 1.17@@54.89,21.32 ± 1.95 / 60.51 ± 0.98@@21.32,59.01 ± 1.06 / 41.66 ± 0.98@@59.01,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/mistralai/Ministral-3-3B-Base-2512'>mistralai/Ministral-3-3B-Base-2512</a>,🧠,2.32@@2.32,4251743232.0,131072.0,8192.0,✓,✗,55.35 ± 1.26 / 69.63 ± 0.97@@55.35,50.40 ± 1.73 / 50.40 ± 1.73@@50.40,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,71.07 ± 2.14 / 54.33 ± 1.80@@71.07,16.12.0.dev0@@161200,16.12.0.dev0@@161200,16.12.0.dev0@@161200,16.12.0.dev0@@161200
<a href='https://hf.co/occiglot/occiglot-7b-eu5-instruct'>occiglot/occiglot-7b-eu5-instruct</a>,📝,2.35@@2.35,7241748480.0,32002.0,32768.0,✗,✗,50.36 ± 1.02 / 65.91 ± 1.08@@50.36,49.95 ± 1.67 / 49.95 ± 1.67@@49.95,9.97 ± 2.40 / 48.77 ± 3.54@@9.97,64.47 ± 0.89 / 40.55 ± 1.30@@64.47,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/allenai/Olmo-3-1125-32B'>allenai/Olmo-3-1125-32B</a>,🧠,2.36@@2.36,32233522176.0,100278.0,65536.0,✓,✗,16.72 ± 1.85 / 33.28 ± 1.20@@16.72,60.04 ± 1.28 / 60.04 ± 1.28@@60.04,24.34 ± 2.81 / 53.56 ± 4.59@@24.34,73.22 ± 0.71 / 53.15 ± 1.76@@73.22,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/CohereLabs/tiny-aya-water'>CohereLabs/tiny-aya-water (val)</a>,📝,2.36@@2.36,3349227520.0,262144.0,500000.0,✗,✗,49.62 ± 2.74 / 53.30 ± 1.93@@49.62,42.74 ± 2.55 / 42.74 ± 2.55@@42.74,23.90 ± 3.62 / 61.44 ± 1.84@@23.90,60.68 ± 1.64 / 41.07 ± 2.21@@60.68,16.16.1.dev0@@161601,16.16.1.dev0@@161601,16.16.1.dev0@@161601,16.16.1.dev0@@161601
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct</a>,📝,2.37@@2.37,11168796672.0,32128.0,32768.0,✓,✗,53.81 ± 1.27 / 60.99 ± 1.91@@53.81,55.78 ± 1.15 / 55.78 ± 1.15@@55.78,30.77 ± 2.20 / 62.63 ± 1.90@@30.77,26.87 ± 1.03 / 0.12 ± 0.08@@26.87,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000
<a href='https://hf.co/google/gemma-3-4b-pt'>google/gemma-3-4b-pt</a>,🧠,2.37@@2.37,4300079472.0,262144.0,8192.0,✓,✗,65.92 ± 0.94 / 75.54 ± 1.35@@65.92,42.07 ± 2.54 / 42.07 ± 2.54@@42.07,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,67.29 ± 1.89 / 49.15 ± 2.19@@67.29,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
