<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/mistralai/Voxtral-Small-24B-2507'>mistralai/Voxtral-Small-24B-2507</a>,📝,2.58@@2.58,24261800960.0,131072.0,8192.0,✓,✗,44.81 ± 2.58 / 63.13 ± 1.89@@44.81,79.51 ± 1.24 / 76.96 ± 1.47@@79.51,16.57 ± 1.82 / 55.47 ± 2.29@@16.57,75.44 ± 5.38 / 54.89 ± 6.52@@75.44,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/o3-mini'>o3-mini-2025-01-31 (zero-shot, val)</a>",🤔,2.59@@2.59,?,?,200000.0,✓,✗,59.94 ± 4.90 / 69.45 ± 3.98@@59.94,61.63 ± 0.88 / 47.05 ± 1.04@@61.63,19.67 ± 2.41 / 59.54 ± 1.23@@19.67,66.91 ± 1.13 / 45.69 ± 1.69@@66.91,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Meta-Llama-3-70B-Instruct'>meta-llama/Meta-Llama-3-70B-Instruct</a>,📝,2.59@@2.59,70553706496.0,128256.0,8192.0,✓,✗,49.86 ± 1.68 / 49.37 ± 0.98@@49.86,79.18 ± 1.07 / 68.96 ± 2.51@@79.18,12.88 ± 2.43 / 50.74 ± 3.48@@12.88,79.98 ± 0.65 / 60.24 ± 1.33@@79.98,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Magistral-Small-2509'>mistralai/Magistral-Small-2509</a>,📝,2.61@@2.61,24011361280.0,131072.0,8192.0,✓,✗,45.80 ± 2.55 / 63.48 ± 1.80@@45.80,75.55 ± 1.14 / 71.71 ± 1.76@@75.55,14.47 ± 2.38 / 53.53 ± 2.34@@14.47,79.56 ± 1.08 / 60.81 ± 1.63@@79.56,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-4o'>gpt-4o-2024-05-13 (zero-shot, val)</a>",📝,2.61@@2.61,?,200019.0,8191.0,✓,✗,27.30 ± 4.69 / 30.12 ± 3.11@@27.30,68.00 ± 1.08 / 37.75 ± 1.09@@68.00,28.09 ± 3.31 / 54.91 ± 2.24@@28.09,77.38 ± 1.63 / 58.59 ± 1.88@@77.38,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-14B'>Qwen/Qwen3-14B#no-thinking</a>,📝,2.62@@2.62,14768307200.0,151936.0,40960.0,✓,✗,43.52 ± 3.79 / 62.38 ± 2.50@@43.52,66.29 ± 2.92 / 51.40 ± 4.86@@66.29,20.07 ± 2.90 / 59.56 ± 1.46@@20.07,75.79 ± 2.54 / 55.76 ± 3.59@@75.79,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/swiss-ai/Apertus-70B-Instruct-2509'>swiss-ai/Apertus-70B-Instruct-2509</a>,📝,2.62@@2.62,70599864480.0,131072.0,65536.0,✗,✗,49.75 ± 1.40 / 64.89 ± 1.31@@49.75,64.00 ± 1.38 / 35.16 ± 3.15@@64.00,20.69 ± 2.27 / 48.40 ± 2.19@@20.69,73.06 ± 0.56 / 49.95 ± 0.90@@73.06,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepcogito/cogito-v1-preview-qwen-14B'>deepcogito/cogito-v1-preview-qwen-14B</a>,📝,2.62@@2.62,14765947904.0,151665.0,131072.0,✓,✗,50.61 ± 3.29 / 64.04 ± 2.51@@50.61,71.02 ± 1.61 / 65.03 ± 2.50@@71.02,14.72 ± 1.91 / 50.72 ± 2.28@@14.72,76.19 ± 1.30 / 57.03 ± 2.11@@76.19,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-5-mini'>gpt-5-mini-2025-08-07#minimal (zero-shot, val)</a>",🤔,2.63@@2.63,?,100256.0,272000.0,✓,✗,64.41 ± 5.10 / 75.87 ± 3.38@@64.41,42.41 ± 1.43 / 22.91 ± 0.75@@42.41,20.14 ± 5.35 / 57.88 ± 2.50@@20.14,76.55 ± 1.36 / 57.50 ± 2.64@@76.55,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Mistral-Small-3.2-24B-Instruct-2506'>mistralai/Mistral-Small-3.2-24B-Instruct-2506</a>,📝,2.63@@2.63,24011361280.0,131072.0,?,✓,✗,47.13 ± 3.06 / 63.70 ± 2.22@@47.13,78.05 ± 1.23 / 73.41 ± 1.75@@78.05,13.19 ± 2.15 / 52.52 ± 2.02@@13.19,79.92 ± 1.35 / 61.65 ± 1.93@@79.92,-@@0,-@@0,-@@0,-@@0
<a href='https://ollama.com/library/gemma3:12b-it-fp16'>ollama_chat/gemma3:12b-it-fp16 (val)</a>,📝,2.64@@2.64,12187325040.0,262144.0,128000.0,✓,✗,44.80 ± 8.59 / 62.18 ± 6.12@@44.80,73.53 ± 1.29 / 65.91 ± 2.49@@73.53,18.50 ± 4.00 / 58.31 ± 2.06@@18.50,75.27 ± 1.73 / 51.46 ± 2.46@@75.27,-@@0,-@@0,-@@0,-@@0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-haiku-4-5-20251001 (zero-shot, val)</a>",🤔,2.64@@2.64,?,?,200000.0,✓,✗,63.41 ± 3.95 / 76.81 ± 2.64@@63.41,55.53 ± 1.02 / 37.59 ± 1.09@@55.53,15.81 ± 3.91 / 57.38 ± 1.90@@15.81,76.16 ± 1.39 / 53.43 ± 2.57@@76.16,-@@0,-@@0,-@@0,-@@0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-5-sonnet-20241022 (zero-shot, val)</a>",📝,2.65@@2.65,?,?,200000.0,✓,✗,8.17 ± 5.22 / 27.16 ± 4.39@@8.17,72.52 ± 0.65 / 60.99 ± 0.78@@72.52,32.38 ± 4.28 / 56.38 ± 2.60@@32.38,69.24 ± 1.30 / 45.34 ± 1.90@@69.24,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E-Instruct'>meta-llama/Llama-4-Scout-17B-16E-Instruct</a>,📝,2.66@@2.66,108641793536.0,200000.0,?,✓,✗,53.34 ± 2.17 / 67.16 ± 1.70@@53.34,72.13 ± 0.97 / 69.46 ± 2.01@@72.13,13.01 ± 1.38 / 47.57 ± 3.12@@13.01,73.31 ± 1.42 / 50.91 ± 2.17@@73.31,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07 (zero-shot, val)</a>",🤔,2.67@@2.67,?,100256.0,272000.0,✓,✗,55.89 ± 5.61 / 70.09 ± 3.90@@55.89,57.37 ± 1.29 / 39.32 ± 0.97@@57.37,17.86 ± 3.52 / 56.43 ± 1.55@@17.86,73.96 ± 0.85 / 51.24 ± 2.06@@73.96,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Mistral-Small-3.1-24B-Instruct-2503'>mistralai/Mistral-Small-3.1-24B-Instruct-2503</a>,📝,2.67@@2.67,24011361280.0,131072.0,?,✓,✗,47.26 ± 2.00 / 61.51 ± 2.07@@47.26,79.69 ± 1.77 / 78.52 ± 1.60@@79.69,12.34 ± 1.43 / 53.07 ± 2.04@@12.34,79.48 ± 1.84 / 60.24 ± 2.48@@79.48,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/bullerwins/Magistral-Small-2506-fp8'>bullerwins/Magistral-Small-2506-fp8</a>,🧠,2.69@@2.69,23575680000.0,131072.0,32768.0,✓,✗,49.42 ± 2.06 / 59.81 ± 2.34@@49.42,77.09 ± 1.26 / 72.38 ± 2.23@@77.09,10.06 ± 2.34 / 52.71 ± 3.09@@10.06,76.71 ± 1.47 / 56.52 ± 1.91@@76.71,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-32B'>Qwen/Qwen3-32B</a>,🤔,2.69@@2.69,32762123264.0,151936.0,40960.0,✓,✗,47.07 ± 2.63 / 64.34 ± 1.88@@47.07,73.04 ± 1.22 / 62.23 ± 3.43@@73.04,16.14 ± 1.82 / 57.93 ± 0.90@@16.14,72.42 ± 1.23 / 52.95 ± 1.93@@72.42,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3n-E4B-it'>google/gemma-3n-E4B-it</a>,📝,2.70@@2.70,7849978192.0,262400.0,?,✓,✗,54.98 ± 3.03 / 70.08 ± 2.14@@54.98,71.48 ± 1.26 / 56.95 ± 3.78@@71.48,13.84 ± 2.39 / 50.36 ± 1.68@@13.84,69.60 ± 0.87 / 43.40 ± 1.81@@69.60,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-30B-A3B'>Qwen/Qwen3-30B-A3B#no-thinking</a>,📝,2.70@@2.70,30532122624.0,151936.0,40960.0,✓,✗,45.39 ± 3.22 / 62.70 ± 2.17@@45.39,71.06 ± 1.93 / 59.59 ± 3.40@@71.06,18.24 ± 1.92 / 57.83 ± 1.35@@18.24,66.68 ± 2.46 / 42.03 ± 3.34@@66.68,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-12b-pt'>google/gemma-3-12b-pt</a>,🧠,2.70@@2.70,12187325040.0,262144.0,8192.0,✓,✗,55.37 ± 1.49 / 66.59 ± 1.77@@55.37,61.35 ± 2.43 / 60.04 ± 2.20@@61.35,16.11 ± 2.73 / 47.81 ± 3.93@@16.11,77.27 ± 1.51 / 58.44 ± 1.39@@77.27,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-4.0-h-small'>ibm-granite/granite-4.0-h-small</a>,📝,2.71@@2.71,32207337984.0,100352.0,131072.0,✓,✗,52.31 ± 2.72 / 66.63 ± 2.00@@52.31,72.13 ± 1.84 / 67.27 ± 2.20@@72.13,13.73 ± 3.18 / 50.26 ± 3.24@@13.73,71.52 ± 1.74 / 52.94 ± 2.13@@71.52,-@@0,-@@0,-@@0,-@@0
<a href='https://ollama.com/library/gemma3:12b-it-q4_K_M'>ollama_chat/gemma3:12b-it-q4_K_M (val)</a>,📝,2.71@@2.71,12200000000.0,262144.0,128000.0,✓,✗,39.31 ± 7.26 / 58.04 ± 5.78@@39.31,72.37 ± 1.31 / 66.85 ± 2.40@@72.37,18.49 ± 3.22 / 56.84 ± 2.35@@18.49,73.96 ± 1.84 / 49.37 ± 2.32@@73.96,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-4.1-mini'>gpt-4.1-mini-2025-04-14 (zero-shot, val)</a>",📝,2.72@@2.72,?,?,1047576.0,✓,✗,59.59 ± 5.00 / 69.84 ± 4.29@@59.59,43.25 ± 1.21 / 23.47 ± 1.00@@43.25,20.85 ± 3.04 / 59.23 ± 1.59@@20.85,72.99 ± 1.26 / 53.70 ± 2.47@@72.99,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-14B'>Qwen/Qwen3-14B</a>,🤔,2.73@@2.73,14768307200.0,151936.0,40960.0,✓,✗,38.51 ± 9.07 / 56.26 ± 8.92@@38.51,71.64 ± 1.55 / 61.48 ± 2.43@@71.64,16.57 ± 1.91 / 57.25 ± 0.98@@16.57,72.00 ± 0.81 / 51.62 ± 1.16@@72.00,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07#high (zero-shot, val)</a>",🤔,2.74@@2.74,?,100256.0,272000.0,✓,✗,43.26 ± 6.29 / 59.31 ± 3.61@@43.26,56.37 ± 1.32 / 36.97 ± 1.16@@56.37,21.19 ± 3.40 / 57.27 ± 1.52@@21.19,76.05 ± 0.52 / 55.21 ± 1.01@@76.05,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2-27b-it'>google/gemma-2-27b-it</a>,📝,2.75@@2.75,27227128320.0,256000.0,8192.0,✓,✗,57.82 ± 2.14 / 71.06 ± 1.17@@57.82,57.19 ± 2.30 / 45.33 ± 3.17@@57.19,14.61 ± 3.31 / 53.53 ± 3.07@@14.61,71.13 ± 1.34 / 48.86 ± 1.51@@71.13,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/nvidia/Llama-3.1-Nemotron-70B-Instruct-HF'>nvidia/Llama-3.1-Nemotron-70B-Instruct-HF</a>,📝,2.76@@2.76,70553706496.0,128256.0,131072.0,✓,✗,52.56 ± 2.14 / 49.94 ± 1.21@@52.56,64.88 ± 1.71 / 37.91 ± 1.50@@64.88,14.28 ± 1.04 / 45.93 ± 2.64@@14.28,74.50 ± 0.82 / 50.11 ± 1.82@@74.50,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-4o-mini'>gpt-4o-mini-2024-07-18 (zero-shot, val)</a>",📝,2.76@@2.76,?,200019.0,8191.0,✓,✗,35.05 ± 3.84 / 34.41 ± 2.93@@35.05,53.92 ± 1.55 / 28.59 ± 1.28@@53.92,23.12 ± 4.18 / 60.20 ± 2.01@@23.12,76.60 ± 1.29 / 54.99 ± 2.45@@76.60,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-30B-A3B-Instruct-2507'>Qwen/Qwen3-30B-A3B-Instruct-2507</a>,📝,2.77@@2.77,30532122624.0,151936.0,262144.0,✓,✗,45.77 ± 3.22 / 62.13 ± 1.97@@45.77,66.95 ± 1.89 / 51.35 ± 3.03@@66.95,14.96 ± 1.07 / 53.55 ± 1.56@@14.96,71.41 ± 1.58 / 48.79 ± 2.82@@71.41,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/speakleash/Bielik-11B-v3.0-Instruct'>speakleash/Bielik-11B-v3.0-Instruct</a>,📝,2.78@@2.78,11168796672.0,32128.0,32768.0,✓,✗,60.43 ± 1.75 / 72.71 ± 1.24@@60.43,70.37 ± 0.81 / 62.27 ± 2.49@@70.37,20.14 ± 2.70 / 58.72 ± 1.16@@20.14,32.94 ± 1.47 / 0.74 ± 1.29@@32.94,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Mistral-Small-24B-Instruct-2501'>mistralai/Mistral-Small-24B-Instruct-2501</a>,📝,2.78@@2.78,23572403200.0,131072.0,32768.0,✓,✗,50.80 ± 3.32 / 65.77 ± 2.04@@50.80,70.09 ± 1.82 / 48.35 ± 4.54@@70.09,11.21 ± 2.26 / 45.07 ± 3.39@@11.21,70.65 ± 4.88 / 49.73 ± 6.22@@70.65,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/CohereForAI/c4ai-command-r-08-2024'>CohereForAI/c4ai-command-r-08-2024</a>,📝,2.78@@2.78,32296476672.0,256000.0,131072.0,✗,✗,47.71 ± 2.52 / 64.44 ± 1.96@@47.71,73.26 ± 1.78 / 63.41 ± 3.03@@73.26,10.41 ± 2.22 / 54.04 ± 1.47@@10.41,73.87 ± 1.31 / 57.08 ± 1.61@@73.87,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/RekaAI/reka-flash-3'>RekaAI/reka-flash-3</a>,🤔,2.80@@2.80,20905482240.0,100352.0,32768.0,✓,✗,44.89 ± 2.29 / 62.84 ± 2.00@@44.89,71.92 ± 1.35 / 51.26 ± 3.22@@71.92,13.20 ± 3.34 / 56.25 ± 1.73@@13.20,70.98 ± 1.02 / 51.32 ± 1.32@@70.98,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/QwQ-32B'>Qwen/QwQ-32B</a>,🤔,2.80@@2.80,32763876352.0,152064.0,40960.0,✓,✗,47.70 ± 2.64 / 64.94 ± 1.99@@47.70,71.13 ± 4.14 / 65.13 ± 7.35@@71.13,12.53 ± 3.49 / 46.39 ± 2.22@@12.53,67.76 ± 1.08 / 49.09 ± 1.45@@67.76,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/microsoft/phi-4'>microsoft/phi-4</a>,📝,2.80@@2.80,14659507200.0,100352.0,16384.0,✓,✗,51.02 ± 2.73 / 65.50 ± 2.23@@51.02,72.66 ± 0.90 / 60.43 ± 2.82@@72.66,19.19 ± 2.17 / 58.84 ± 1.16@@19.19,37.46 ± 1.90 / 0.00 ± 0.00@@37.46,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2-9b-it'>google/gemma-2-9b-it</a>,📝,2.80@@2.80,9241705984.0,256000.0,8192.0,✓,✗,54.61 ± 2.16 / 68.27 ± 1.43@@54.61,46.49 ± 1.18 / 40.33 ± 2.45@@46.49,16.89 ± 1.84 / 56.70 ± 1.23@@16.89,78.56 ± 0.83 / 57.69 ± 1.36@@78.56,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/use-cmlm-multilingual'>sentence-transformers/use-cmlm-multilingual</a>,🔍,2.80@@2.80,470928386.0,501153.0,512.0,✓,✗,15.45 ± 3.96 / 40.77 ± 4.75@@15.45,88.81 ± 0.65 / 89.12 ± 0.56@@88.81,30.92 ± 8.65 / 63.05 ± 4.66@@30.92,37.21 ± 3.83 / 25.48 ± 2.79@@37.21,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-30B-A3B'>Qwen/Qwen3-30B-A3B</a>,🤔,2.81@@2.81,30532122624.0,151936.0,40960.0,✓,✗,37.31 ± 3.04 / 56.83 ± 2.46@@37.31,74.82 ± 1.35 / 63.39 ± 3.08@@74.82,15.63 ± 3.59 / 53.21 ± 2.18@@15.63,69.16 ± 1.14 / 48.95 ± 1.91@@69.16,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Mistral-Small-3.1-24B-Base-2503'>mistralai/Mistral-Small-3.1-24B-Base-2503</a>,🧠,2.81@@2.81,24011361280.0,131072.0,8192.0,✓,✗,46.15 ± 3.45 / 60.68 ± 3.05@@46.15,79.16 ± 1.27 / 77.75 ± 1.24@@79.16,7.00 ± 1.42 / 39.67 ± 2.79@@7.00,77.55 ± 2.21 / 58.34 ± 3.12@@77.55,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/zai-org/GLM-4.5-Air'>zai-org/GLM-4.5-Air#thinking</a>,🤔,2.82@@2.82,110468824832.0,151552.0,131072.0,✓,✗,46.22 ± 3.36 / 62.83 ± 2.34@@46.22,77.14 ± 0.88 / 64.28 ± 2.75@@77.14,23.65 ± 1.73 / 61.67 ± 0.85@@23.65,27.21 ± 1.49 / 0.00 ± 0.00@@27.21,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ThatsGroes/gemma-2-27b-it-FP8-Dynamic'>ThatsGroes/gemma-2-27b-it-FP8-Dynamic</a>,📝,2.83@@2.83,28410968576.0,256000.0,8192.0,✓,✗,58.45 ± 1.83 / 71.74 ± 0.77@@58.45,56.46 ± 2.44 / 46.04 ± 2.76@@56.46,13.97 ± 3.45 / 51.26 ± 2.70@@13.97,70.15 ± 1.54 / 47.61 ± 1.73@@70.15,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/setu4993/LaBSE'>setu4993/LaBSE</a>,🔍,2.83@@2.83,470928386.0,501153.0,512.0,✓,✗,21.57 ± 4.96 / 45.40 ± 4.23@@21.57,89.16 ± 0.66 / 89.62 ± 0.62@@89.16,22.76 ± 10.57 / 60.04 ± 5.76@@22.76,41.85 ± 1.13 / 30.55 ± 1.05@@41.85,-@@0,-@@0,-@@0,-@@0
<a href='https://ollama.com/library/phi4:14b-q4_K_M'>ollama_chat/phi4:14b-q4_K_M (val)</a>,📝,2.84@@2.84,14700000000.0,100352.0,16384.0,✓,✗,45.57 ± 9.20 / 62.13 ± 7.57@@45.57,71.74 ± 1.71 / 69.55 ± 2.03@@71.74,14.80 ± 5.32 / 55.46 ± 2.69@@14.80,56.71 ± 4.18 / 29.34 ± 4.75@@56.71,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/RekaAI/reka-flash-3.1'>RekaAI/reka-flash-3.1</a>,🤔,2.86@@2.86,20905482240.0,100352.0,98304.0,✓,✗,44.40 ± 3.22 / 62.03 ± 2.52@@44.40,70.72 ± 1.25 / 57.33 ± 2.45@@70.72,15.74 ± 3.05 / 53.02 ± 2.16@@15.74,61.94 ± 1.17 / 48.34 ± 1.35@@61.94,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Mistral-Nemo-Instruct-2407'>mistralai/Mistral-Nemo-Instruct-2407</a>,📝,2.86@@2.86,12247782400.0,131072.0,131072.0,✓,✗,48.76 ± 3.16 / 64.62 ± 1.95@@48.76,67.32 ± 1.65 / 50.86 ± 2.87@@67.32,10.09 ± 2.84 / 50.72 ± 3.22@@10.09,70.35 ± 1.45 / 50.30 ± 1.93@@70.35,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-4-turbo'>gpt-4-1106-preview (zero-shot, val)</a>",📝,2.87@@2.87,?,100256.0,8191.0,✓,✗,13.18 ± 5.13 / 19.41 ± 3.41@@13.18,57.52 ± 2.17 / 36.36 ± 1.53@@57.52,28.03 ± 3.90 / 62.26 ± 2.03@@28.03,76.65 ± 1.98 / 59.06 ± 2.40@@76.65,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-flash-8b-001'>gemini/gemini-1.5-flash-8b-001 (zero-shot, val)</a>",📝,2.91@@2.91,8000000000.0,256128.0,1048576.0,✓,✗,59.31 ± 7.16 / 69.78 ± 5.92@@59.31,45.26 ± 1.13 / 23.32 ± 0.93@@45.26,13.52 ± 4.19 / 51.02 ± 2.10@@13.52,69.98 ± 0.90 / 49.48 ± 1.52@@69.98,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3.1-8B'>allenai/Llama-3.1-Tulu-3.1-8B</a>,📝,2.93@@2.93,8030326784.0,128264.0,131072.0,✓,✗,46.42 ± 1.77 / 48.79 ± 1.12@@46.42,67.92 ± 1.17 / 61.27 ± 1.33@@67.92,8.03 ± 2.09 / 37.76 ± 1.74@@8.03,69.01 ± 1.22 / 46.72 ± 1.12@@69.01,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/CohereForAI/aya-expanse-32b'>CohereForAI/aya-expanse-32b</a>,📝,2.95@@2.95,32296476672.0,256000.0,8192.0,✗,✗,47.22 ± 2.92 / 63.42 ± 2.39@@47.22,72.36 ± 1.51 / 66.64 ± 2.67@@72.36,6.28 ± 1.54 / 48.41 ± 3.78@@6.28,70.93 ± 2.95 / 51.95 ± 3.30@@70.93,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/OLMo-2-0325-32B'>allenai/OLMo-2-0325-32B</a>,🧠,2.97@@2.97,32234279936.0,100352.0,4096.0,✓,✗,47.56 ± 2.10 / 58.98 ± 2.23@@47.56,69.23 ± 1.45 / 64.78 ± 1.87@@69.23,5.72 ± 1.75 / 45.69 ± 4.31@@5.72,72.52 ± 0.98 / 54.23 ± 1.30@@72.52,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-8B'>deepcogito/cogito-v1-preview-llama-8B</a>,📝,2.97@@2.97,8030261248.0,128256.0,131072.0,✓,✗,41.17 ± 2.12 / 59.91 ± 1.41@@41.17,68.28 ± 1.37 / 55.59 ± 2.69@@68.28,8.85 ± 2.39 / 38.58 ± 2.66@@8.85,74.24 ± 1.30 / 53.39 ± 1.90@@74.24,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it (zero-shot)</a>,📝,2.97@@2.97,27432406640.0,262144.0,?,✓,✗,61.24 ± 2.00 / 72.89 ± 1.30@@61.24,48.39 ± 0.62 / 26.82 ± 0.49@@48.39,11.88 ± 1.95 / 47.11 ± 0.81@@11.88,66.23 ± 0.73 / 40.49 ± 1.39@@66.23,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Meta-Llama-3-8B-Instruct'>meta-llama/Meta-Llama-3-8B-Instruct</a>,📝,3.00@@3.00,8030261248.0,128256.0,8192.0,✓,✗,45.78 ± 2.05 / 47.72 ± 1.15@@45.78,70.61 ± 1.12 / 68.27 ± 1.76@@70.61,4.58 ± 2.43 / 36.78 ± 1.86@@4.58,72.73 ± 1.11 / 50.67 ± 1.56@@72.73,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/norallm/normistral-11b-thinking'>norallm/normistral-11b-thinking</a>,🤔,3.00@@3.00,11429893120.0,51200.0,1024000.0,✓,✗,42.09 ± 5.87 / 56.35 ± 5.03@@42.09,62.72 ± 0.71 / 41.37 ± 1.29@@62.72,16.29 ± 1.71 / 56.99 ± 1.18@@16.29,54.31 ± 10.53 / 35.97 ± 7.46@@54.31,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B-DPO'>allenai/Llama-3.1-Tulu-3-8B-DPO</a>,📝,3.00@@3.00,8030326784.0,128264.0,131072.0,✓,✗,46.41 ± 2.17 / 48.81 ± 1.28@@46.41,67.69 ± 1.21 / 62.80 ± 1.39@@67.69,6.38 ± 1.90 / 36.12 ± 1.29@@6.38,71.72 ± 1.42 / 50.43 ± 1.80@@71.72,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Mixtral-8x7B-v0.1'>mistralai/Mixtral-8x7B-v0.1</a>,🧠,3.01@@3.01,46702792704.0,32000.0,32768.0,✓,✗,45.19 ± 3.93 / 59.61 ± 3.28@@45.19,67.97 ± 1.73 / 65.91 ± 2.05@@67.97,5.21 ± 3.44 / 47.34 ± 4.27@@5.21,67.77 ± 2.03 / 50.21 ± 2.31@@67.77,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B'>allenai/Llama-3.1-Tulu-3-8B</a>,📝,3.01@@3.01,8030326784.0,128264.0,131072.0,✓,✗,46.47 ± 2.16 / 48.91 ± 1.30@@46.47,66.61 ± 1.15 / 61.24 ± 1.38@@66.61,6.35 ± 2.14 / 35.71 ± 1.29@@6.35,70.30 ± 1.57 / 49.54 ± 1.83@@70.30,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2-27b'>google/gemma-2-27b</a>,🧠,3.01@@3.01,27227128320.0,256000.0,8192.0,✓,✗,56.51 ± 4.15 / 69.07 ± 3.60@@56.51,44.94 ± 3.22 / 44.99 ± 3.10@@44.94,9.50 ± 2.57 / 47.90 ± 5.13@@9.50,75.30 ± 1.75 / 56.34 ± 1.36@@75.30,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512</a>,📝,3.01@@3.01,22637328384.0,128000.0,32768.0,✓,✗,45.65 ± 3.23 / 55.40 ± 2.19@@45.65,63.40 ± 1.21 / 52.23 ± 2.13@@63.40,10.49 ± 4.12 / 45.52 ± 4.90@@10.49,58.29 ± 5.07 / 36.57 ± 5.33@@58.29,-@@0,-@@0,-@@0,-@@0
