<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,<a id=9 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=10 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=11 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=12 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=13 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=14 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=15 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.0-flash-lite-001'>gemini/gemini-2.0-flash-lite-001 (zero-shot, val)</a>",📝,1.84@@1.84,?,?,256128.0,1048576.0,✓,✗,91.30 ± 1.45 / 95.50 ± 0.77@@91.30,56.54 ± 1.74 / 48.19 ± 1.88@@56.54,34.38 ± 3.50 / 65.22 ± 1.79@@34.38,66.44 ± 1.15 / 29.89 ± 1.33@@66.44,66.66 ± 0.15 / 16.20 ± 0.30@@66.66,66.68 ± 2.28 / 75.04 ± 1.75@@66.68,66.23 ± 2.41 / 74.61 ± 1.83@@66.23,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500
"<a href='https://platform.openai.com/docs/models/gpt-4'>gpt-4-0613 (zero-shot, val)</a>",📝,1.85@@1.85,?,?,100256.0,8191.0,✓,✗,95.46 ± 1.14 / 97.70 ± 0.57@@95.46,54.01 ± 2.05 / 33.09 ± 1.65@@54.01,34.37 ± 3.38 / 65.35 ± 1.55@@34.37,73.01 ± 0.97 / 41.46 ± 1.50@@73.01,67.30 ± 0.20 / 18.36 ± 0.32@@67.30,65.40 ± 2.20 / 74.02 ± 1.67@@65.40,53.16 ± 2.27 / 64.77 ± 1.71@@53.16,14.3.0.dev0@@140300,14.3.0.dev0@@140300,14.3.0.dev0@@140300,14.3.0.dev0@@140300,14.3.0.dev0@@140300,14.3.0.dev0@@140300,14.3.0.dev0@@140300
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#low</a>,🤔,1.85@@1.85,?,21511953984.0,201088.0,131072.0,✓,✗,90.09 ± 0.86 / 95.04 ± 0.43@@90.09,66.63 ± 1.13 / 62.10 ± 1.26@@66.63,36.76 ± 1.16 / 59.12 ± 0.92@@36.76,62.82 ± 0.69 / 31.24 ± 0.91@@62.82,65.14 ± 0.12 / 14.36 ± 0.21@@65.14,67.18 ± 0.91 / 75.38 ± 0.67@@67.18,54.34 ± 1.19 / 65.39 ± 0.93@@54.34,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100
"<a href='https://docs.x.ai/docs/models'>xai/grok-2-1212 (zero-shot, val)</a>",📝,1.87@@1.87,?,?,?,131072.0,✓,✗,92.09 ± 1.35 / 95.96 ± 0.69@@92.09,52.81 ± 2.60 / 48.28 ± 2.69@@52.81,32.43 ± 3.15 / 54.07 ± 1.62@@32.43,70.02 ± 1.04 / 36.67 ± 1.62@@70.02,66.51 ± 0.15 / 14.97 ± 0.24@@66.51,64.62 ± 1.78 / 73.44 ± 1.43@@64.62,66.28 ± 1.67 / 73.83 ± 1.33@@66.28,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500
<a href='https://hf.co/speakleash/Bielik-11B-v2.3-Instruct'>speakleash/Bielik-11B-v2.3-Instruct</a>,📝,1.88@@1.88,?,11168796672.0,32128.0,32768.0,✓,✓,94.36 ± 0.30 / 97.16 ± 0.15@@94.36,62.20 ± 1.93 / 56.14 ± 2.51@@62.20,35.77 ± 1.94 / 65.80 ± 1.28@@35.77,74.61 ± 0.61 / 43.94 ± 0.81@@74.61,66.45 ± 0.10 / 16.93 ± 0.17@@66.45,42.43 ± 0.81 / 56.82 ± 0.61@@42.43,60.92 ± 0.91 / 70.56 ± 0.70@@60.92,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/mii-llm/nesso-4B'>mii-llm/nesso-4B</a>,📝,1.88@@1.88,24.54,4022468096.0,151936.0,262144.0,✗,✗,91.59 ± 0.54 / 95.75 ± 0.28@@91.59,61.02 ± 1.40 / 56.33 ± 1.40@@61.02,39.08 ± 4.24 / 62.62 ± 4.26@@39.08,71.06 ± 2.04 / 41.49 ± 0.76@@71.06,66.16 ± 0.16 / 18.09 ± 0.48@@66.16,52.33 ± 1.20 / 64.17 ± 0.90@@52.33,56.14 ± 1.64 / 67.02 ± 1.23@@56.14,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-DPO'>allenai/Olmo-3.1-32B-Instruct-DPO</a>,📝,1.88@@1.88,0.02,32233522176.0,100278.0,65536.0,✗,✗,95.22 ± 0.52 / 97.60 ± 0.26@@95.22,52.90 ± 2.07 / 48.21 ± 1.81@@52.90,53.13 ± 1.97 / 75.91 ± 1.37@@53.13,72.40 ± 1.35 / 43.22 ± 0.75@@72.40,65.57 ± 0.10 / 15.63 ± 0.24@@65.57,47.82 ± 0.82 / 60.70 ± 0.64@@47.82,48.57 ± 1.53 / 61.39 ± 1.14@@48.57,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/Qwen/Qwen3-8B'>Qwen/Qwen3-8B#no-thinking</a>,📝,1.90@@1.90,4.27,8190735360.0,151936.0,40960.0,✓,✗,91.88 ± 0.65 / 95.92 ± 0.33@@91.88,56.08 ± 2.73 / 51.87 ± 2.85@@56.08,36.26 ± 2.10 / 58.62 ± 1.70@@36.26,71.12 ± 1.66 / 41.49 ± 1.12@@71.12,66.22 ± 0.11 / 16.43 ± 0.25@@66.22,56.56 ± 1.12 / 67.36 ± 0.84@@56.56,56.06 ± 1.20 / 66.35 ± 0.96@@56.06,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/tiiuae/Falcon3-10B-Instruct'>tiiuae/Falcon3-10B-Instruct</a>,📝,1.91@@1.91,?,10305653760.0,131072.0,32768.0,✓,✗,94.51 ± 0.52 / 97.24 ± 0.26@@94.51,52.91 ± 1.66 / 51.66 ± 1.62@@52.91,34.10 ± 2.35 / 59.81 ± 2.48@@34.10,74.33 ± 1.41 / 42.69 ± 0.93@@74.33,66.96 ± 0.20 / 20.33 ± 0.40@@66.96,54.13 ± 0.89 / 65.58 ± 0.67@@54.13,57.39 ± 0.98 / 67.97 ± 0.73@@57.39,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/allenai/Olmo-3-1125-32B'>allenai/Olmo-3-1125-32B</a>,🧠,1.91@@1.91,N/A,32233522176.0,100278.0,65536.0,✓,✗,78.00 ± 1.46 / 87.63 ± 0.93@@78.00,59.89 ± 1.50 / 57.70 ± 1.75@@59.89,46.87 ± 1.85 / 69.93 ± 1.74@@46.87,78.22 ± 0.82 / 48.70 ± 0.86@@78.22,66.76 ± 0.63 / 21.54 ± 1.09@@66.76,47.36 ± 0.94 / 60.33 ± 0.74@@47.36,46.29 ± 2.72 / 58.51 ± 2.58@@46.29,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/allenai/OLMo-2-0325-32B'>allenai/OLMo-2-0325-32B</a>,🧠,1.91@@1.91,N/A,32234279936.0,100352.0,4096.0,✓,✗,95.59 ± 0.44 / 97.78 ± 0.22@@95.59,58.49 ± 1.04 / 50.31 ± 1.79@@58.49,36.76 ± 2.23 / 64.75 ± 2.42@@36.76,77.33 ± 0.50 / 47.43 ± 0.71@@77.33,67.16 ± 0.26 / 22.73 ± 0.43@@67.16,53.29 ± 0.82 / 64.93 ± 0.63@@53.29,41.74 ± 1.00 / 55.06 ± 0.89@@41.74,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#no-thinking (zero-shot, val)</a>",📝,1.91@@1.91,0.34,?,256128.0,1048576.0,✓,✗,93.05 ± 1.29 / 96.43 ± 0.69@@93.05,51.61 ± 2.98 / 27.68 ± 1.07@@51.61,36.32 ± 3.20 / 66.53 ± 1.45@@36.32,67.44 ± 1.36 / 35.43 ± 1.99@@67.44,65.85 ± 0.21 / 15.17 ± 0.22@@65.85,64.29 ± 2.84 / 72.89 ± 2.20@@64.29,58.87 ± 2.03 / 68.71 ± 1.58@@58.87,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/ThatsGroes/gemma-2-27b-it-FP8-Dynamic'>ThatsGroes/gemma-2-27b-it-FP8-Dynamic</a>,📝,1.91@@1.91,?,28410968576.0,256000.0,8192.0,✓,✗,94.96 ± 0.46 / 97.47 ± 0.23@@94.96,41.06 ± 1.71 / 34.60 ± 1.76@@41.06,40.65 ± 1.70 / 66.79 ± 0.83@@40.65,68.62 ± 0.99 / 37.54 ± 0.70@@68.62,66.57 ± 0.09 / 18.17 ± 0.16@@66.57,60.65 ± 0.42 / 70.35 ± 0.32@@60.65,67.49 ± 0.99 / 75.30 ± 0.77@@67.49,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite-preview-06-17'>gemini/gemini-2.5-flash-lite-preview-06-17#no-thinking (zero-shot, val)</a>",📝,1.91@@1.91,?,?,256128.0,1048576.0,✓,✗,93.05 ± 1.29 / 96.43 ± 0.69@@93.05,51.61 ± 2.98 / 27.68 ± 1.07@@51.61,36.32 ± 3.20 / 66.53 ± 1.45@@36.32,67.44 ± 1.36 / 35.43 ± 1.99@@67.44,65.85 ± 0.21 / 15.17 ± 0.22@@65.85,64.29 ± 2.84 / 72.89 ± 2.20@@64.29,58.87 ± 2.03 / 68.71 ± 1.58@@58.87,15.11.0@@151100,15.11.0@@151100,15.11.0@@151100,15.11.0@@151100,15.11.0@@151100,15.11.0@@151100,15.11.0@@151100
<a href='https://hf.co/RekaAI/reka-flash-3.1'>RekaAI/reka-flash-3.1</a>,🤔,1.92@@1.92,?,20905482240.0,100352.0,98304.0,✓,✗,94.13 ± 0.65 / 97.06 ± 0.32@@94.13,71.92 ± 2.15 / 64.76 ± 2.86@@71.92,31.13 ± 1.56 / 55.70 ± 1.44@@31.13,58.50 ± 1.44 / 36.71 ± 0.46@@58.50,64.68 ± 0.20 / 12.87 ± 0.17@@64.68,63.94 ± 1.31 / 72.16 ± 1.05@@63.94,52.13 ± 1.26 / 63.41 ± 0.98@@52.13,15.12.0.dev0@@151200,15.12.0.dev0@@151200,15.12.0.dev0@@151200,15.12.0.dev0@@151200,15.12.0.dev0@@151200,15.12.0.dev0@@151200,15.12.0.dev0@@151200
<a href='https://hf.co/google/gemma-2-27b-it'>google/gemma-2-27b-it</a>,📝,1.92@@1.92,?,27227128320.0,256000.0,8192.0,✓,✗,94.98 ± 0.51 / 97.48 ± 0.26@@94.98,41.74 ± 2.12 / 35.12 ± 2.43@@41.74,40.21 ± 1.38 / 66.44 ± 0.83@@40.21,69.35 ± 1.01 / 38.08 ± 0.83@@69.35,66.58 ± 0.07 / 18.28 ± 0.18@@66.58,60.46 ± 0.46 / 70.06 ± 0.35@@60.46,67.23 ± 1.33 / 75.13 ± 1.00@@67.23,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-flash-002'>gemini/gemini-1.5-flash-002 (zero-shot, val)</a>",📝,1.93@@1.93,?,?,256128.0,1048576.0,✓,✗,90.77 ± 1.29 / 95.34 ± 0.66@@90.77,57.10 ± 1.68 / 40.34 ± 1.46@@57.10,38.72 ± 4.21 / 65.23 ± 2.10@@38.72,63.25 ± 1.12 / 29.28 ± 1.65@@63.25,66.53 ± 0.14 / 16.89 ± 0.24@@66.53,58.50 ± 2.35 / 68.79 ± 1.81@@58.50,52.39 ± 2.05 / 63.16 ± 1.76@@52.39,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500
"<a href='https://platform.openai.com/docs/models/gpt-4o-mini'>gpt-4o-mini-2024-07-18 (zero-shot, val)</a>",📝,1.93@@1.93,?,?,200019.0,8191.0,✓,✗,88.50 ± 1.32 / 93.98 ± 0.72@@88.50,50.74 ± 1.79 / 32.49 ± 1.22@@50.74,41.36 ± 3.43 / 67.51 ± 1.65@@41.36,68.91 ± 1.10 / 35.74 ± 1.47@@68.91,66.76 ± 0.13 / 16.04 ± 0.25@@66.76,54.39 ± 3.23 / 65.74 ± 2.45@@54.39,58.76 ± 2.76 / 67.93 ± 2.14@@58.76,14.3.0.dev0@@140300,14.3.0.dev0@@140300,14.3.0.dev0@@140300,14.3.0.dev0@@140300,14.3.0.dev0@@140300,14.3.0.dev0@@140300,14.3.0.dev0@@140300
<a href='https://hf.co/mistralai/Mistral-Nemo-Instruct-2407'>mistralai/Mistral-Nemo-Instruct-2407</a>,📝,1.93@@1.93,?,12247782400.0,131072.0,131072.0,✓,✗,93.29 ± 0.57 / 96.63 ± 0.29@@93.29,60.80 ± 1.30 / 53.34 ± 1.68@@60.80,37.09 ± 2.84 / 61.14 ± 3.51@@37.09,73.00 ± 1.52 / 42.56 ± 1.20@@73.00,66.59 ± 0.09 / 17.37 ± 0.19@@66.59,46.52 ± 0.88 / 59.40 ± 0.68@@46.52,49.48 ± 1.32 / 60.80 ± 1.10@@49.48,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct'>allenai/Olmo-3.1-32B-Instruct</a>,📝,1.93@@1.93,0.07,32233522176.0,100278.0,65536.0,✗,✗,94.96 ± 0.47 / 97.47 ± 0.24@@94.96,54.14 ± 1.83 / 49.91 ± 1.86@@54.14,50.41 ± 2.41 / 74.38 ± 1.64@@50.41,69.83 ± 1.75 / 41.36 ± 1.05@@69.83,65.52 ± 0.13 / 15.63 ± 0.23@@65.52,47.34 ± 0.99 / 60.39 ± 0.75@@47.34,47.15 ± 1.71 / 60.33 ± 1.28@@47.15,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/mistralai/Mixtral-8x7B-Instruct-v0.1'>mistralai/Mixtral-8x7B-Instruct-v0.1</a>,📝,1.93@@1.93,?,46702792704.0,32000.0,32768.0,✓,✗,93.07 ± 0.54 / 96.49 ± 0.28@@93.07,54.98 ± 1.71 / 47.29 ± 1.75@@54.98,43.24 ± 2.41 / 68.19 ± 1.65@@43.24,69.76 ± 1.84 / 37.06 ± 0.88@@69.76,66.49 ± 0.10 / 17.37 ± 0.19@@66.49,49.30 ± 0.76 / 61.89 ± 0.60@@49.30,48.62 ± 1.69 / 60.95 ± 1.34@@48.62,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/zai-org/GLM-4.5-Air'>zai-org/GLM-4.5-Air#no-thinking</a>,📝,1.94@@1.94,?,110468824832.0,151552.0,131072.0,✓,✗,91.35 ± 0.92 / 95.53 ± 0.50@@91.35,64.10 ± 1.57 / 62.82 ± 1.52@@64.10,38.12 ± 5.40 / 67.51 ± 3.48@@38.12,34.27 ± 2.23 / 0.00 ± 0.00@@34.27,66.05 ± 0.09 / 18.00 ± 0.40@@66.05,68.14 ± 0.84 / 75.82 ± 0.69@@68.14,65.37 ± 1.19 / 73.04 ± 0.97@@65.37,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512</a>,📝,1.94@@1.94,1.01,22637328384.0,128000.0,32768.0,✓,✗,94.16 ± 0.45 / 97.08 ± 0.23@@94.16,49.73 ± 1.02 / 42.23 ± 1.75@@49.73,56.02 ± 5.37 / 74.77 ± 4.30@@56.02,65.46 ± 2.95 / 37.34 ± 2.93@@65.46,64.75 ± 2.26 / 18.91 ± 1.11@@64.75,48.08 ± 0.65 / 61.01 ± 0.49@@48.08,51.98 ± 1.09 / 63.33 ± 0.94@@51.98,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/microsoft/phi-4'>microsoft/phi-4</a>,📝,1.94@@1.94,?,14659507200.0,100352.0,16384.0,✓,✗,94.22 ± 0.66 / 97.11 ± 0.33@@94.22,61.55 ± 2.66 / 57.30 ± 2.11@@61.55,40.91 ± 1.64 / 63.70 ± 1.51@@40.91,37.52 ± 2.24 / 0.00 ± 0.00@@37.52,65.76 ± 0.08 / 15.37 ± 0.13@@65.76,64.75 ± 0.76 / 73.49 ± 0.57@@64.75,65.90 ± 1.10 / 74.00 ± 0.85@@65.90,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/mistralai/Mixtral-8x7B-v0.1'>mistralai/Mixtral-8x7B-v0.1</a>,🧠,1.94@@1.94,N/A,46702792704.0,32000.0,32768.0,✓,✗,94.09 ± 0.76 / 97.01 ± 0.40@@94.09,57.95 ± 1.63 / 55.40 ± 1.71@@57.95,42.47 ± 2.67 / 70.94 ± 1.30@@42.47,74.48 ± 2.40 / 48.83 ± 1.66@@74.48,67.51 ± 0.69 / 23.54 ± 0.96@@67.51,48.62 ± 0.93 / 61.32 ± 0.71@@48.62,30.71 ± 4.23 / 46.65 ± 3.62@@30.71,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2</a>,🤔,1.95@@1.95,?,8888227328.0,131072.0,131072.0,✓,✗,90.39 ± 0.51 / 95.18 ± 0.26@@90.39,63.68 ± 1.90 / 59.11 ± 1.40@@63.68,33.43 ± 1.59 / 61.75 ± 0.65@@33.43,67.92 ± 0.41 / 40.44 ± 0.34@@67.92,65.31 ± 0.10 / 15.09 ± 0.16@@65.31,71.02 ± 0.74 / 78.27 ± 0.55@@71.02,40.32 ± 1.50 / 55.12 ± 1.15@@40.32,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/152334H/miqu-1-70b-sf'>152334H/miqu-1-70b-sf</a>,📝,1.95@@1.95,?,68976648192.0,32000.0,32764.0,✓,✗,93.56 ± 0.59 / 96.77 ± 0.29@@93.56,51.89 ± 2.64 / 40.46 ± 2.34@@51.89,38.67 ± 4.11 / 68.50 ± 2.27@@38.67,65.35 ± 1.27 / 32.10 ± 2.08@@65.35,66.26 ± 0.10 / 15.88 ± 0.11@@66.26,55.46 ± 0.95 / 66.53 ± 0.70@@55.46,57.99 ± 2.90 / 67.90 ± 2.35@@57.99,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/speakleash/Bielik-11B-v3.0-Instruct'>speakleash/Bielik-11B-v3.0-Instruct</a>,📝,1.95@@1.95,1.22,11168796672.0,32128.0,32768.0,✓,✗,93.63 ± 0.59 / 96.78 ± 0.31@@93.63,63.72 ± 1.47 / 56.57 ± 2.10@@63.72,64.51 ± 1.44 / 81.77 ± 0.79@@64.51,25.57 ± 1.62 / 0.02 ± 0.03@@25.57,66.32 ± 0.50 / 17.72 ± 0.30@@66.32,51.21 ± 0.95 / 63.43 ± 0.72@@51.21,56.58 ± 2.67 / 66.88 ± 2.14@@56.58,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-0528-Qwen3-8B'>deepseek-ai/DeepSeek-R1-0528-Qwen3-8B</a>,🤔,1.96@@1.96,?,8190735360.0,151936.0,131072.0,✓,✗,92.34 ± 0.76 / 96.16 ± 0.38@@92.34,65.69 ± 1.36 / 61.00 ± 1.58@@65.69,36.63 ± 2.31 / 63.56 ± 1.91@@36.63,65.64 ± 0.82 / 37.65 ± 0.85@@65.64,64.99 ± 0.10 / 13.32 ± 0.16@@64.99,57.65 ± 10.30 / 67.44 ± 9.04@@57.65,40.66 ± 8.92 / 55.16 ± 6.80@@40.66,15.9.1@@150901,15.9.1@@150901,15.9.1@@150901,15.9.1@@150901,15.9.1@@150901,15.9.1@@150901,15.9.1@@150901
<a href='https://hf.co/zai-org/GLM-4.5-Air'>zai-org/GLM-4.5-Air#thinking</a>,🤔,1.96@@1.96,?,110468824832.0,151552.0,131072.0,✓,✗,93.82 ± 0.48 / 96.91 ± 0.24@@93.82,67.48 ± 2.13 / 63.42 ± 2.17@@67.48,40.16 ± 1.63 / 63.98 ± 1.21@@40.16,29.75 ± 0.74 / 0.00 ± 0.00@@29.75,64.11 ± 0.10 / 12.92 ± 0.16@@64.11,77.58 ± 1.16 / 83.18 ± 0.86@@77.58,60.88 ± 1.18 / 70.53 ± 0.90@@60.88,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/ibm-granite/granite-4.0-micro'>ibm-granite/granite-4.0-micro</a>,📝,1.98@@1.98,0.0,3402836480.0,100352.0,131072.0,✓,✗,91.90 ± 0.61 / 95.91 ± 0.33@@91.90,49.57 ± 2.16 / 43.44 ± 2.19@@49.57,55.87 ± 1.34 / 77.42 ± 0.67@@55.87,67.38 ± 3.12 / 41.26 ± 1.89@@67.38,66.05 ± 0.22 / 17.61 ± 0.37@@66.05,38.59 ± 0.47 / 53.25 ± 0.52@@38.59,46.56 ± 2.07 / 59.35 ± 1.60@@46.56,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/upstage/SOLAR-10.7B-v1.0'>upstage/SOLAR-10.7B-v1.0</a>,🧠,1.99@@1.99,N/A,10731524096.0,32000.0,4096.0,✓,✗,93.91 ± 0.40 / 96.91 ± 0.20@@93.91,59.02 ± 1.81 / 55.75 ± 1.52@@59.02,24.08 ± 4.32 / 54.10 ± 5.30@@24.08,77.54 ± 1.05 / 48.92 ± 1.04@@77.54,66.37 ± 1.08 / 21.90 ± 1.61@@66.37,39.26 ± 1.02 / 54.12 ± 0.84@@39.26,63.24 ± 1.10 / 71.23 ± 0.95@@63.24,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000
<a href='https://hf.co/Qwen/Qwen3-4B-Instruct-2507'>Qwen/Qwen3-4B-Instruct-2507</a>,📝,1.99@@1.99,?,4022468096.0,151936.0,262144.0,✓,✗,91.49 ± 0.45 / 95.72 ± 0.23@@91.49,50.62 ± 2.41 / 42.80 ± 2.28@@50.62,38.05 ± 1.34 / 62.14 ± 0.91@@38.05,66.34 ± 1.26 / 35.76 ± 0.90@@66.34,65.65 ± 0.08 / 15.12 ± 0.12@@65.65,52.98 ± 1.03 / 64.71 ± 0.79@@52.98,58.85 ± 1.20 / 69.10 ± 0.92@@58.85,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Llama-70B'>deepseek-ai/DeepSeek-R1-Distill-Llama-70B</a>,🤔,1.99@@1.99,?,70553706496.0,128256.0,131072.0,✓,✗,94.09 ± 0.69 / 97.04 ± 0.35@@94.09,60.11 ± 2.11 / 53.05 ± 2.40@@60.11,32.60 ± 1.30 / 57.90 ± 1.52@@32.60,68.55 ± 0.56 / 39.61 ± 0.58@@68.55,65.93 ± 0.10 / 15.30 ± 0.21@@65.93,44.50 ± 3.15 / 53.99 ± 3.14@@44.50,54.38 ± 1.81 / 64.31 ± 1.53@@54.38,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902
