<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,<a id=9 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=10 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=11 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=12 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=13 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=14 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=15 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
<a href='https://hf.co/LiquidAI/LFM2-350M'>LiquidAI/LFM2-350M</a>,📝,3.71@@3.71,4.12,354483968.0,65536.0,128000.0,✗,✗,35.63 ± 4.94 / 55.21 ± 4.29@@35.63,22.72 ± 1.99 / 17.76 ± 1.93@@22.72,0.26 ± 1.38 / 33.99 ± 0.63@@0.26,22.16 ± 2.17 / 4.62 ± 1.48@@22.16,31.84 ± 0.13 / 33.71 ± 0.13@@31.84,4.68 ± 1.29 / 26.72 ± 0.81@@4.68,1.55 ± 1.07 / 26.42 ± 0.60@@1.55,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.14.0.dev0@@161400,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview</a>,📝,3.73@@3.73,1.43,2611528704.0,128000.0,4096.0,✓,✗,24.16 ± 14.05 / 49.57 ± 11.58@@24.16,11.34 ± 4.27 / 14.42 ± 2.03@@11.34,0.07 ± 0.96 / 34.02 ± 1.04@@0.07,48.83 ± 1.71 / 26.43 ± 2.83@@48.83,31.43 ± 1.63 / 33.16 ± 1.80@@31.43,1.75 ± 0.76 / 25.55 ± 0.85@@1.75,-0.05 ± 0.82 / 25.06 ± 0.75@@-0.05,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,16.15.0.dev0@@161500,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Preview</a>,🧠,3.73@@3.73,N/A,2611528704.0,128000.0,4096.0,✓,✗,67.44 ± 3.28 / 82.91 ± 1.99@@67.44,5.60 ± 2.58 / 8.35 ± 2.17@@5.60,2.77 ± 1.66 / 42.41 ± 3.36@@2.77,53.84 ± 1.53 / 38.73 ± 1.44@@53.84,22.69 ± 2.87 / 23.68 ± 3.13@@22.69,-0.24 ± 1.02 / 26.21 ± 0.75@@-0.24,-0.72 ± 1.35 / 23.93 ± 0.77@@-0.72,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,16.15.0.dev0@@161500,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/PleIAs/Pleias-1.2b-Preview'>PleIAs/Pleias-1.2b-Preview</a>,🧠,3.79@@3.79,N/A,1195468800.0,65536.0,2048.0,✓,✗,52.33 ± 8.88 / 71.04 ± 8.16@@52.33,26.04 ± 3.26 / 24.12 ± 3.28@@26.04,0.53 ± 1.05 / 39.15 ± 4.71@@0.53,35.88 ± 1.26 / 22.23 ± 1.62@@35.88,18.98 ± 2.48 / 19.54 ± 2.65@@18.98,0.59 ± 1.23 / 24.97 ± 0.74@@0.59,-1.28 ± 1.59 / 24.08 ± 0.84@@-1.28,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.14.0.dev0@@161400,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct</a>,📝,3.84@@3.84,17.75,1235814400.0,128256.0,131072.0,✓,✗,28.58 ± 8.45 / 58.01 ± 7.45@@28.58,35.18 ± 1.91 / 28.30 ± 1.51@@35.18,2.19 ± 2.87 / 46.53 ± 3.45@@2.19,9.77 ± 1.05 / 0.00 ± 0.00@@9.77,25.95 ± 1.38 / 26.67 ± 1.53@@25.95,-0.07 ± 1.02 / 24.65 ± 0.70@@-0.07,0.41 ± 1.40 / 25.65 ± 0.99@@0.41,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.14.0.dev0@@161400,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/PleIAs/Pleias-3b-Preview'>PleIAs/Pleias-3b-Preview</a>,🧠,3.88@@3.88,N/A,3211926528.0,65536.0,4096.0,✓,✗,37.16 ± 11.23 / 58.41 ± 10.31@@37.16,19.94 ± 5.71 / 18.68 ± 3.56@@19.94,0.33 ± 1.63 / 41.94 ± 4.76@@0.33,40.67 ± 1.02 / 28.64 ± 1.02@@40.67,23.00 ± 2.02 / 23.95 ± 2.21@@23.00,-1.58 ± 1.19 / 23.97 ± 0.82@@-1.58,-2.62 ± 1.67 / 24.23 ± 1.17@@-2.62,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,16.15.0.dev0@@161500,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M'>HuggingFaceTB/SmolLM2-360M</a>,🧠,3.92@@3.92,N/A,361821120.0,49152.0,8192.0,✓,✗,42.72 ± 6.98 / 64.88 ± 7.34@@42.72,21.62 ± 2.08 / 21.12 ± 2.33@@21.62,2.79 ± 1.71 / 42.29 ± 4.74@@2.79,26.48 ± 1.45 / 18.53 ± 1.29@@26.48,20.12 ± 2.02 / 20.67 ± 2.15@@20.12,0.86 ± 0.97 / 24.64 ± 0.49@@0.86,-0.77 ± 1.42 / 24.88 ± 0.80@@-0.77,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.14.0.dev0@@161400,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct</a>,📝,3.97@@3.97,3.08,107908288.0,65536.0,262144.0,✓,✗,8.93 ± 2.35 / 35.91 ± 1.36@@8.93,14.03 ± 2.42 / 13.71 ± 1.96@@14.03,-0.24 ± 2.18 / 34.71 ± 1.66@@-0.24,28.39 ± 1.20 / 15.96 ± 1.03@@28.39,29.20 ± 0.60 / 30.52 ± 0.66@@29.20,0.24 ± 1.39 / 24.39 ± 0.73@@0.24,-1.02 ± 1.19 / 25.36 ± 0.49@@-1.02,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.14.0.dev0@@161400,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/google/gemma-3-270m'>google/gemma-3-270m</a>,🧠,3.99@@3.99,N/A,268098176.0,262144.0,32768.0,✓,✗,36.06 ± 14.27 / 56.48 ± 12.22@@36.06,20.21 ± 3.10 / 19.32 ± 2.71@@20.21,-1.54 ± 1.59 / 34.74 ± 2.58@@-1.54,17.25 ± 0.97 / 7.91 ± 1.15@@17.25,21.60 ± 3.04 / 22.92 ± 3.37@@21.60,0.75 ± 1.33 / 25.87 ± 1.05@@0.75,-0.90 ± 1.45 / 23.99 ± 0.82@@-0.90,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.14.0.dev0@@161400,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it</a>,📝,4.02@@4.02,0.05,268098176.0,262144.0,32768.0,✓,✗,26.88 ± 11.39 / 53.05 ± 9.93@@26.88,11.92 ± 3.85 / 12.42 ± 2.29@@11.92,0.39 ± 1.79 / 38.82 ± 4.47@@0.39,8.67 ± 0.41 / 0.00 ± 0.00@@8.67,28.05 ± 1.10 / 29.51 ± 1.26@@28.05,-0.23 ± 1.05 / 24.46 ± 0.55@@-0.23,0.44 ± 1.31 / 25.78 ± 0.86@@0.44,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.14.0.dev0@@161400,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base</a>,🧠,4.07@@4.07,N/A,107908288.0,65536.0,262144.0,✓,✗,23.76 ± 7.33 / 49.88 ± 6.44@@23.76,15.81 ± 2.70 / 17.19 ± 3.16@@15.81,0.28 ± 1.43 / 36.81 ± 2.57@@0.28,24.56 ± 1.91 / 14.30 ± 1.81@@24.56,21.17 ± 1.30 / 22.12 ± 1.39@@21.17,-1.24 ± 0.91 / 23.82 ± 0.37@@-1.24,1.22 ± 0.71 / 25.81 ± 0.62@@1.22,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.14.0.dev0@@161400,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/PleIAs/Pleias-350m-Preview'>PleIAs/Pleias-350m-Preview</a>,🧠,4.18@@4.18,N/A,353424384.0,65536.0,2048.0,✓,✗,21.28 ± 7.58 / 52.51 ± 7.37@@21.28,18.89 ± 2.34 / 18.91 ± 2.60@@18.89,0.11 ± 1.82 / 41.02 ± 3.84@@0.11,9.98 ± 0.89 / 3.80 ± 0.81@@9.98,19.37 ± 1.71 / 20.10 ± 1.81@@19.37,-0.32 ± 0.87 / 24.37 ± 0.70@@-0.32,0.71 ± 1.06 / 24.78 ± 0.64@@0.71,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.14.0.dev0@@161400,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M-Instruct'>HuggingFaceTB/SmolLM2-360M-Instruct</a>,📝,4.21@@4.21,1.07,361821120.0,49152.0,8192.0,✓,✗,5.91 ± 3.93 / 36.85 ± 5.02@@5.91,20.69 ± 1.76 / 19.68 ± 2.13@@20.69,-0.59 ± 1.89 / 40.59 ± 3.68@@-0.59,10.56 ± 0.29 / 0.00 ± 0.00@@10.56,22.63 ± 2.82 / 23.37 ± 3.01@@22.63,-0.84 ± 0.98 / 24.49 ± 0.85@@-0.84,-0.30 ± 1.46 / 24.41 ± 1.01@@-0.30,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.14.0.dev0@@161400,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M'>HuggingFaceTB/SmolLM2-135M</a>,🧠,4.32@@4.32,N/A,134515008.0,49152.0,8192.0,✓,✗,12.81 ± 5.76 / 47.00 ± 7.40@@12.81,16.28 ± 3.01 / 15.90 ± 2.99@@16.28,-1.11 ± 0.90 / 37.86 ± 3.85@@-1.11,7.84 ± 1.41 / 3.78 ± 0.69@@7.84,18.58 ± 1.60 / 19.04 ± 1.69@@18.58,0.03 ± 0.89 / 24.50 ± 0.35@@0.03,-2.01 ± 1.43 / 24.94 ± 0.57@@-2.01,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.14.0.dev0@@161400,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M-Instruct'>HuggingFaceTB/SmolLM2-135M-Instruct</a>,📝,4.33@@4.33,14.14,134515008.0,49152.0,8192.0,✓,✗,0.24 ± 2.45 / 41.73 ± 4.31@@0.24,11.55 ± 2.63 / 13.49 ± 2.66@@11.55,0.43 ± 0.72 / 36.34 ± 3.84@@0.43,5.46 ± 0.28 / 0.02 ± 0.04@@5.46,22.66 ± 2.13 / 23.46 ± 2.26@@22.66,-0.14 ± 1.11 / 24.57 ± 0.74@@-0.14,-1.14 ± 1.13 / 24.17 ± 0.88@@-1.14,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.14.0.dev0@@161400,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/PleIAs/Baguettotron'>PleIAs/Baguettotron@refs/pr/6#no-thinking</a>,📝,4.34@@4.34,13.07,320956992.0,65536.0,4096.0,✓,✗,2.35 ± 2.00 / 37.72 ± 4.02@@2.35,5.89 ± 2.56 / 5.07 ± 1.82@@5.89,-1.01 ± 1.42 / 37.98 ± 2.60@@-1.01,4.85 ± 0.35 / 0.00 ± 0.00@@4.85,21.73 ± 0.91 / 23.34 ± 0.93@@21.73,0.67 ± 1.47 / 24.92 ± 0.86@@0.67,1.19 ± 1.14 / 26.17 ± 0.57@@1.19,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.14.0.dev0@@161400,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/PleIAs/Monad'>PleIAs/Monad</a>,🧠,4.79@@4.79,N/A,56656128.0,8192.0,2048.0,✓,✗,2.44 ± 2.21 / 37.64 ± 4.68@@2.44,0.00 ± 0.00 / 0.12 ± 0.19@@0.00,-0.42 ± 0.47 / 35.70 ± 3.33@@-0.42,3.65 ± 0.29 / 0.02 ± 0.04@@3.65,6.86 ± 0.37 / 6.96 ± 0.38@@6.86,-0.15 ± 1.10 / 24.08 ± 0.61@@-0.15,0.98 ± 1.06 / 26.00 ± 0.61@@0.98,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.14.0.dev0@@161400,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/inclusionAI/Ling-mini-2.0'>inclusionAI/Ling-mini-2.0 (val)</a>,📝,4.92@@4.92,0.23,16255638528.0,157184.0,32768.0,✓,✗,3.09 ± 2.42 / 42.65 ± 2.02@@3.09,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,0.10 ± 2.57 / 41.93 ± 2.31@@0.10,0.03 ± 0.02 / 0.00 ± 0.00@@0.03,1.67 ± 0.19 / 1.68 ± 0.19@@1.67,0.20 ± 1.76 / 25.43 ± 0.80@@0.20,0.86 ± 1.11 / 26.68 ± 0.76@@0.86,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/inclusionAI/Ling-mini-base-2.0'>inclusionAI/Ling-mini-base-2.0 (val)</a>,📝,4.97@@4.97,4.24,17083499776.0,157184.0,32768.0,✓,✗,1.10 ± 2.76 / 44.44 ± 2.25@@1.10,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,0.00 ± 0.00 / 32.87 ± 0.49@@0.00,0.19 ± 0.03 / 0.00 ± 0.00@@0.19,0.64 ± 0.16 / 0.65 ± 0.16@@0.64,0.02 ± 0.02 / 24.73 ± 0.77@@0.02,0.00 ± 0.00 / 26.68 ± 0.95@@0.00,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
"<a href='https://platform.openai.com/docs/models/gpt-5-mini'>gpt-5-mini-2025-08-07#high (zero-shot, val)</a>",🤔,-@@100,?,?,100256.0,272000.0,✓,✗,85.83 ± 1.64 / 92.75 ± 0.89@@85.83,24.94 ± 1.57 / 22.07 ± 1.26@@24.94,22.47 ± 2.74 / 44.67 ± 2.04@@22.47,67.60 ± 1.34 / 42.94 ± 1.49@@67.60,-@@-1,90.72 ± 1.71 / 93.05 ± 1.28@@90.72,84.52 ± 0.80 / 88.32 ± 0.61@@84.52,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,-@@0,15.16.0@@151600,15.16.0@@151600
<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct</a>,📝,-@@100,2.12,1720574976.0,151936.0,40960.0,✗,✗,76.33 ± 1.53 / 87.96 ± 0.86@@76.33,37.18 ± 1.45 / 30.62 ± 1.28@@37.18,14.56 ± 1.84 / 51.62 ± 1.87@@14.56,71.92 ± 0.55 / 51.86 ± 0.63@@71.92,-@@-1,35.16 ± 1.30 / 51.41 ± 0.96@@35.16,38.87 ± 1.93 / 53.35 ± 1.89@@38.87,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,-@@0,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/kurakurai/Luth-0.6B-Instruct'>kurakurai/Luth-0.6B-Instruct</a>,📝,-@@100,?,596049920.0,151936.0,40960.0,✗,✗,63.41 ± 3.26 / 80.03 ± 2.43@@63.41,36.77 ± 2.01 / 28.35 ± 1.99@@36.77,7.87 ± 1.32 / 49.99 ± 2.70@@7.87,62.10 ± 1.24 / 42.93 ± 1.15@@62.10,-@@-1,19.54 ± 0.80 / 39.23 ± 0.65@@19.54,11.44 ± 1.28 / 32.89 ± 0.95@@11.44,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,-@@0,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/google/gemma-3n-E2B-it'>google/gemma-3n-E2B-it</a>,📝,-@@100,2.4,5439438272.0,262400.0,8192.0,✓,✗,80.26 ± 0.66 / 90.09 ± 0.34@@80.26,45.37 ± 2.04 / 35.55 ± 1.62@@45.37,38.13 ± 1.43 / 67.36 ± 0.65@@38.13,70.80 ± 0.90 / 46.03 ± 1.30@@70.80,-@@-1,39.21 ± 0.99 / 54.28 ± 0.74@@39.21,55.22 ± 1.43 / 66.24 ± 1.06@@55.22,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,-@@0,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/jhu-clsp/mmBERT-small'>jhu-clsp/mmBERT-small</a>,🔍,-@@100,N/A,140642306.0,256000.0,8192.0,✓,✗,42.91 ± 3.81 / 71.14 ± 1.96@@42.91,65.42 ± 2.10 / 68.78 ± 2.31@@65.42,20.60 ± 7.07 / 59.21 ± 3.69@@20.60,23.66 ± 1.33 / 15.76 ± 1.17@@23.66,-@@-1,-@@-1,-@@-1,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101,-@@0,-@@0,-@@0
<a href='https://hf.co/jhu-clsp/mmBERT-base'>jhu-clsp/mmBERT-base</a>,🔍,-@@100,N/A,307531778.0,256000.0,8192.0,✓,✗,50.25 ± 8.15 / 74.89 ± 4.08@@50.25,68.14 ± 2.06 / 70.93 ± 1.93@@68.14,29.84 ± 8.35 / 64.27 ± 4.28@@29.84,29.53 ± 1.09 / 20.81 ± 0.96@@29.53,-@@-1,-@@-1,-@@-1,16.0.1.dev0@@160001,16.0.1.dev0@@160001,16.0.1.dev0@@160001,16.1.1.dev0@@160101,-@@0,-@@0,-@@0
<a href='https://hf.co/kyutai/helium-1-2b'>kyutai/helium-1-2b</a>,🧠,-@@100,N/A,2023868416.0,64000.0,4096.0,✓,✗,19.71 ± 7.21 / 42.83 ± 4.57@@19.71,24.05 ± 5.18 / 23.13 ± 3.48@@24.05,-0.80 ± 1.99 / 36.83 ± 2.29@@-0.80,67.30 ± 1.15 / 51.88 ± 1.75@@67.30,-@@-1,18.98 ± 1.21 / 37.73 ± 0.88@@18.98,-0.49 ± 1.16 / 25.10 ± 0.90@@-0.49,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,-@@0,16.0.0.dev0@@160000,16.0.0.dev0@@160000
<a href='https://hf.co/marksverdhei/modern-norbert3-base'>marksverdhei/modern-norbert3-base</a>,🔍,-@@100,N/A,123994448.0,50000.0,512.0,✓,✗,2.60 ± 2.07 / 47.43 ± 2.20@@2.60,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,0.44 ± 1.70 / 47.56 ± 1.94@@0.44,0.05 ± 0.10 / 0.00 ± 0.00@@0.05,-@@-1,-@@-1,-@@-1,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-2-13b-chat-hf'>meta-llama/Llama-2-13b-chat-hf</a>,📝,-@@100,?,13015866880.0,32000.0,4096.0,✓,✗,77.31 ± 1.17 / 88.33 ± 0.64@@77.31,30.08 ± 1.88 / 24.97 ± 1.27@@30.08,9.76 ± 1.87 / 47.48 ± 2.57@@9.76,66.90 ± 1.20 / 46.10 ± 1.26@@66.90,-@@-1,10.83 ± 1.27 / 29.95 ± 0.82@@10.83,2.52 ± 1.73 / 26.04 ± 0.99@@2.52,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/google/gemma-2-27b'>google/gemma-2-27b</a>,🧠,-@@100,N/A,27227128320.0,256000.0,8192.0,✓,✗,84.21 ± 0.65 / 92.05 ± 0.35@@84.21,45.14 ± 1.88 / 43.36 ± 2.85@@45.14,22.89 ± 3.02 / 55.92 ± 4.29@@22.89,78.36 ± 1.55 / 62.61 ± 2.28@@78.36,-@@-1,59.59 ± 0.94 / 69.46 ± 0.78@@59.59,61.83 ± 4.54 / 68.95 ± 4.18@@61.83,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/meta-llama/Llama-3.1-70B-Instruct'>meta-llama/Llama-3.1-70B-Instruct</a>,📝,-@@100,?,70553706496.0,128256.0,131072.0,✓,✗,83.44 ± 0.42 / 91.70 ± 0.20@@83.44,54.53 ± 1.75 / 44.47 ± 1.13@@54.53,16.32 ± 0.97 / 45.76 ± 0.84@@16.32,71.98 ± 1.11 / 45.81 ± 2.12@@71.98,-@@-1,70.15 ± 0.53 / 77.47 ± 0.42@@70.15,79.80 ± 1.82 / 84.24 ± 1.51@@79.80,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/meta-llama/Llama-3.1-405B-Instruct-FP8'>meta-llama/Llama-3.1-405B-Instruct-FP8</a>,📝,-@@100,?,405868625920.0,128256.0,131072.0,✓,✗,85.00 ± 0.42 / 92.48 ± 0.20@@85.00,51.31 ± 2.44 / 48.31 ± 1.95@@51.31,18.35 ± 2.20 / 50.87 ± 2.43@@18.35,74.19 ± 1.43 / 51.63 ± 2.48@@74.19,-@@-1,75.98 ± 0.58 / 81.98 ± 0.43@@75.98,92.02 ± 0.83 / 93.97 ± 0.63@@92.02,15.12.0@@151200,15.12.0@@151200,15.12.0@@151200,15.12.0.dev0@@151200,-@@0,15.12.0@@151200,15.12.0@@151200
<a href='https://hf.co/meta-llama/Llama-2-7b-hf'>meta-llama/Llama-2-7b-hf</a>,🧠,-@@100,N/A,6738417664.0,32000.0,4096.0,✓,✗,78.27 ± 1.52 / 88.85 ± 0.97@@78.27,31.48 ± 3.30 / 27.82 ± 3.09@@31.48,6.77 ± 1.09 / 49.90 ± 2.06@@6.77,70.77 ± 1.46 / 55.34 ± 1.45@@70.77,-@@-1,10.42 ± 0.98 / 32.14 ± 0.88@@10.42,2.81 ± 1.32 / 26.61 ± 1.03@@2.81,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/meta-llama/Llama-2-7b-chat-hf'>meta-llama/Llama-2-7b-chat-hf</a>,📝,-@@100,?,6738417664.0,32000.0,4096.0,✓,✗,76.96 ± 0.95 / 88.32 ± 0.51@@76.96,27.96 ± 1.41 / 23.89 ± 0.67@@27.96,6.45 ± 1.50 / 51.11 ± 1.45@@6.45,65.95 ± 1.11 / 46.21 ± 2.13@@65.95,-@@-1,7.63 ± 0.83 / 28.13 ± 0.75@@7.63,4.08 ± 2.25 / 27.80 ± 0.84@@4.08,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/meta-llama/Llama-2-70b-hf'>meta-llama/Llama-2-70b-hf</a>,🧠,-@@100,N/A,68976653312.0,32000.0,4096.0,✓,✗,83.75 ± 0.80 / 91.67 ± 0.44@@83.75,49.22 ± 2.39 / 43.16 ± 2.03@@49.22,11.89 ± 3.54 / 47.42 ± 4.91@@11.89,78.11 ± 1.53 / 61.66 ± 1.75@@78.11,-@@-1,46.55 ± 0.87 / 59.60 ± 0.69@@46.55,43.78 ± 2.88 / 55.75 ± 2.51@@43.78,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/meta-llama/Llama-2-70b-chat-hf'>meta-llama/Llama-2-70b-chat-hf</a>,📝,-@@100,?,68976653312.0,32000.0,4096.0,✓,✗,78.31 ± 1.15 / 88.89 ± 0.66@@78.31,39.91 ± 1.66 / 28.58 ± 1.27@@39.91,12.71 ± 1.88 / 46.97 ± 2.07@@12.71,63.77 ± 1.09 / 37.43 ± 1.17@@63.77,-@@-1,21.38 ± 1.98 / 37.63 ± 2.49@@21.38,1.93 ± 2.17 / 25.12 ± 0.83@@1.93,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/meta-llama/Llama-2-13b-hf'>meta-llama/Llama-2-13b-hf</a>,🧠,-@@100,N/A,13015866880.0,32000.0,4096.0,✓,✗,80.59 ± 0.75 / 90.21 ± 0.37@@80.59,35.52 ± 2.92 / 30.83 ± 2.46@@35.52,9.09 ± 1.87 / 51.60 ± 2.02@@9.09,76.05 ± 1.30 / 60.71 ± 1.46@@76.05,-@@-1,26.66 ± 0.87 / 44.35 ± 0.92@@26.66,4.57 ± 1.52 / 27.48 ± 1.15@@4.57,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
